V1,HLV1,VO1,V2,HLV2,VO2,V3,HLV3,VO3,V4,HLV4,VO4,V5,HLV5,VO5,V6,HLV6,VO6,V7,HLV7,VO7,V8,HLV8,VO8,V9,HLV9,VO9,V10,HLV10,VO10,V11,HLV11,VO11,V12,HLV12,VO12,UP?
4.06,13.74,116545.37,-5.95,10.69,63012.68,5.92,11.51,73967.36,-3.31,9.49,67732.86,-0.94,4.96,55735.18,-11.60,20.26,89904.25,-0.21,8.97,94426.72,-1.61,7.04,64720.21,-8.69,12.00,68022.46,-2.00,24.44,248817.23,3.63,8.57,184798.77,0.02,10.27,135426.92,TRUE
-5.95,10.69,63012.68,5.92,11.51,73967.36,-3.31,9.49,67732.86,-0.94,4.96,55735.18,-11.60,20.26,89904.25,-0.21,8.97,94426.72,-1.61,7.04,64720.21,-8.69,12.00,68022.46,-2.00,24.44,248817.23,3.63,8.57,184798.77,0.02,10.27,135426.92,0.39,8.33,117019.17,FALSE
5.92,11.51,73967.36,-3.31,9.49,67732.86,-0.94,4.96,55735.18,-11.60,20.26,89904.25,-0.21,8.97,94426.72,-1.61,7.04,64720.21,-8.69,12.00,68022.46,-2.00,24.44,248817.23,3.63,8.57,184798.77,0.02,10.27,135426.92,0.39,8.33,117019.17,-3.44,12.13,111106.20,TRUE
-3.31,9.49,67732.86,-0.94,4.96,55735.18,-11.60,20.26,89904.25,-0.21,8.97,94426.72,-1.61,7.04,64720.21,-8.69,12.00,68022.46,-2.00,24.44,248817.23,3.63,8.57,184798.77,0.02,10.27,135426.92,0.39,8.33,117019.17,-3.44,12.13,111106.20,0.60,7.50,106416.07,FALSE
-0.94,4.96,55735.18,-11.60,20.26,89904.25,-0.21,8.97,94426.72,-1.61,7.04,64720.21,-8.69,12.00,68022.46,-2.00,24.44,248817.23,3.63,8.57,184798.77,0.02,10.27,135426.92,0.39,8.33,117019.17,-3.44,12.13,111106.20,0.60,7.50,106416.07,-4.23,5.28,87710.79,TRUE
-11.60,20.26,89904.25,-0.21,8.97,94426.72,-1.61,7.04,64720.21,-8.69,12.00,68022.46,-2.00,24.44,248817.23,3.63,8.57,184798.77,0.02,10.27,135426.92,0.39,8.33,117019.17,-3.44,12.13,111106.20,0.60,7.50,106416.07,-4.23,5.28,87710.79,0.49,4.69,71903.17,FALSE
-0.21,8.97,94426.72,-1.61,7.04,64720.21,-8.69,12.00,68022.46,-2.00,24.44,248817.23,3.63,8.57,184798.77,0.02,10.27,135426.92,0.39,8.33,117019.17,-3.44,12.13,111106.20,0.60,7.50,106416.07,-4.23,5.28,87710.79,0.49,4.69,71903.17,-7.43,13.34,151084.24,FALSE
-1.61,7.04,64720.21,-8.69,12.00,68022.46,-2.00,24.44,248817.23,3.63,8.57,184798.77,0.02,10.27,135426.92,0.39,8.33,117019.17,-3.44,12.13,111106.20,0.60,7.50,106416.07,-4.23,5.28,87710.79,0.49,4.69,71903.17,-7.43,13.34,151084.24,-7.53,10.21,138188.76,FALSE
-8.69,12.00,68022.46,-2.00,24.44,248817.23,3.63,8.57,184798.77,0.02,10.27,135426.92,0.39,8.33,117019.17,-3.44,12.13,111106.20,0.60,7.50,106416.07,-4.23,5.28,87710.79,0.49,4.69,71903.17,-7.43,13.34,151084.24,-7.53,10.21,138188.76,-0.41,5.88,89895.48,FALSE
-2.00,24.44,248817.23,3.63,8.57,184798.77,0.02,10.27,135426.92,0.39,8.33,117019.17,-3.44,12.13,111106.20,0.60,7.50,106416.07,-4.23,5.28,87710.79,0.49,4.69,71903.17,-7.43,13.34,151084.24,-7.53,10.21,138188.76,-0.41,5.88,89895.48,-13.91,18.27,225341.94,TRUE
3.63,8.57,184798.77,0.02,10.27,135426.92,0.39,8.33,117019.17,-3.44,12.13,111106.20,0.60,7.50,106416.07,-4.23,5.28,87710.79,0.49,4.69,71903.17,-7.43,13.34,151084.24,-7.53,10.21,138188.76,-0.41,5.88,89895.48,-13.91,18.27,225341.94,2.23,12.58,292254.79,TRUE
0.02,10.27,135426.92,0.39,8.33,117019.17,-3.44,12.13,111106.20,0.60,7.50,106416.07,-4.23,5.28,87710.79,0.49,4.69,71903.17,-7.43,13.34,151084.24,-7.53,10.21,138188.76,-0.41,5.88,89895.48,-13.91,18.27,225341.94,2.23,12.58,292254.79,0.39,7.95,167833.59,FALSE
0.39,8.33,117019.17,-3.44,12.13,111106.20,0.60,7.50,106416.07,-4.23,5.28,87710.79,0.49,4.69,71903.17,-7.43,13.34,151084.24,-7.53,10.21,138188.76,-0.41,5.88,89895.48,-13.91,18.27,225341.94,2.23,12.58,292254.79,0.39,7.95,167833.59,-3.90,12.05,150493.99,TRUE
-3.44,12.13,111106.20,0.60,7.50,106416.07,-4.23,5.28,87710.79,0.49,4.69,71903.17,-7.43,13.34,151084.24,-7.53,10.21,138188.76,-0.41,5.88,89895.48,-13.91,18.27,225341.94,2.23,12.58,292254.79,0.39,7.95,167833.59,-3.90,12.05,150493.99,1.71,5.30,113242.14,TRUE
0.60,7.50,106416.07,-4.23,5.28,87710.79,0.49,4.69,71903.17,-7.43,13.34,151084.24,-7.53,10.21,138188.76,-0.41,5.88,89895.48,-13.91,18.27,225341.94,2.23,12.58,292254.79,0.39,7.95,167833.59,-3.90,12.05,150493.99,1.71,5.30,113242.14,7.79,10.25,137897.56,FALSE
-4.23,5.28,87710.79,0.49,4.69,71903.17,-7.43,13.34,151084.24,-7.53,10.21,138188.76,-0.41,5.88,89895.48,-13.91,18.27,225341.94,2.23,12.58,292254.79,0.39,7.95,167833.59,-3.90,12.05,150493.99,1.71,5.30,113242.14,7.79,10.25,137897.56,-8.88,12.57,140598.40,TRUE
0.49,4.69,71903.17,-7.43,13.34,151084.24,-7.53,10.21,138188.76,-0.41,5.88,89895.48,-13.91,18.27,225341.94,2.23,12.58,292254.79,0.39,7.95,167833.59,-3.90,12.05,150493.99,1.71,5.30,113242.14,7.79,10.25,137897.56,-8.88,12.57,140598.40,0.81,5.86,120314.06,FALSE
-7.43,13.34,151084.24,-7.53,10.21,138188.76,-0.41,5.88,89895.48,-13.91,18.27,225341.94,2.23,12.58,292254.79,0.39,7.95,167833.59,-3.90,12.05,150493.99,1.71,5.30,113242.14,7.79,10.25,137897.56,-8.88,12.57,140598.40,0.81,5.86,120314.06,-3.32,6.45,74458.69,TRUE
-7.53,10.21,138188.76,-0.41,5.88,89895.48,-13.91,18.27,225341.94,2.23,12.58,292254.79,0.39,7.95,167833.59,-3.90,12.05,150493.99,1.71,5.30,113242.14,7.79,10.25,137897.56,-8.88,12.57,140598.40,0.81,5.86,120314.06,-3.32,6.45,74458.69,4.23,7.19,71463.43,TRUE
-0.41,5.88,89895.48,-13.91,18.27,225341.94,2.23,12.58,292254.79,0.39,7.95,167833.59,-3.90,12.05,150493.99,1.71,5.30,113242.14,7.79,10.25,137897.56,-8.88,12.57,140598.40,0.81,5.86,120314.06,-3.32,6.45,74458.69,4.23,7.19,71463.43,4.13,5.22,57395.53,FALSE
-13.91,18.27,225341.94,2.23,12.58,292254.79,0.39,7.95,167833.59,-3.90,12.05,150493.99,1.71,5.30,113242.14,7.79,10.25,137897.56,-8.88,12.57,140598.40,0.81,5.86,120314.06,-3.32,6.45,74458.69,4.23,7.19,71463.43,4.13,5.22,57395.53,-0.24,11.60,151653.50,TRUE
2.23,12.58,292254.79,0.39,7.95,167833.59,-3.90,12.05,150493.99,1.71,5.30,113242.14,7.79,10.25,137897.56,-8.88,12.57,140598.40,0.81,5.86,120314.06,-3.32,6.45,74458.69,4.23,7.19,71463.43,4.13,5.22,57395.53,-0.24,11.60,151653.50,4.21,6.97,81394.30,TRUE
0.39,7.95,167833.59,-3.90,12.05,150493.99,1.71,5.30,113242.14,7.79,10.25,137897.56,-8.88,12.57,140598.40,0.81,5.86,120314.06,-3.32,6.45,74458.69,4.23,7.19,71463.43,4.13,5.22,57395.53,-0.24,11.60,151653.50,4.21,6.97,81394.30,3.37,5.64,86706.69,TRUE
-3.90,12.05,150493.99,1.71,5.30,113242.14,7.79,10.25,137897.56,-8.88,12.57,140598.40,0.81,5.86,120314.06,-3.32,6.45,74458.69,4.23,7.19,71463.43,4.13,5.22,57395.53,-0.24,11.60,151653.50,4.21,6.97,81394.30,3.37,5.64,86706.69,15.30,20.86,249766.38,TRUE
1.71,5.30,113242.14,7.79,10.25,137897.56,-8.88,12.57,140598.40,0.81,5.86,120314.06,-3.32,6.45,74458.69,4.23,7.19,71463.43,4.13,5.22,57395.53,-0.24,11.60,151653.50,4.21,6.97,81394.30,3.37,5.64,86706.69,15.30,20.86,249766.38,0.16,10.37,251752.09,TRUE
7.79,10.25,137897.56,-8.88,12.57,140598.40,0.81,5.86,120314.06,-3.32,6.45,74458.69,4.23,7.19,71463.43,4.13,5.22,57395.53,-0.24,11.60,151653.50,4.21,6.97,81394.30,3.37,5.64,86706.69,15.30,20.86,249766.38,0.16,10.37,251752.09,1.62,6.06,121283.33,TRUE
-8.88,12.57,140598.40,0.81,5.86,120314.06,-3.32,6.45,74458.69,4.23,7.19,71463.43,4.13,5.22,57395.53,-0.24,11.60,151653.50,4.21,6.97,81394.30,3.37,5.64,86706.69,15.30,20.86,249766.38,0.16,10.37,251752.09,1.62,6.06,121283.33,6.21,6.47,108739.15,FALSE
0.81,5.86,120314.06,-3.32,6.45,74458.69,4.23,7.19,71463.43,4.13,5.22,57395.53,-0.24,11.60,151653.50,4.21,6.97,81394.30,3.37,5.64,86706.69,15.30,20.86,249766.38,0.16,10.37,251752.09,1.62,6.06,121283.33,6.21,6.47,108739.15,-4.20,8.18,130359.53,FALSE
-3.32,6.45,74458.69,4.23,7.19,71463.43,4.13,5.22,57395.53,-0.24,11.60,151653.50,4.21,6.97,81394.30,3.37,5.64,86706.69,15.30,20.86,249766.38,0.16,10.37,251752.09,1.62,6.06,121283.33,6.21,6.47,108739.15,-4.20,8.18,130359.53,-1.86,4.24,96541.96,TRUE
4.23,7.19,71463.43,4.13,5.22,57395.53,-0.24,11.60,151653.50,4.21,6.97,81394.30,3.37,5.64,86706.69,15.30,20.86,249766.38,0.16,10.37,251752.09,1.62,6.06,121283.33,6.21,6.47,108739.15,-4.20,8.18,130359.53,-1.86,4.24,96541.96,4.68,5.16,73161.95,TRUE
4.13,5.22,57395.53,-0.24,11.60,151653.50,4.21,6.97,81394.30,3.37,5.64,86706.69,15.30,20.86,249766.38,0.16,10.37,251752.09,1.62,6.06,121283.33,6.21,6.47,108739.15,-4.20,8.18,130359.53,-1.86,4.24,96541.96,4.68,5.16,73161.95,7.91,9.71,112235.77,TRUE
-0.24,11.60,151653.50,4.21,6.97,81394.30,3.37,5.64,86706.69,15.30,20.86,249766.38,0.16,10.37,251752.09,1.62,6.06,121283.33,6.21,6.47,108739.15,-4.20,8.18,130359.53,-1.86,4.24,96541.96,4.68,5.16,73161.95,7.91,9.71,112235.77,8.62,11.80,160209.04,FALSE
4.21,6.97,81394.30,3.37,5.64,86706.69,15.30,20.86,249766.38,0.16,10.37,251752.09,1.62,6.06,121283.33,6.21,6.47,108739.15,-4.20,8.18,130359.53,-1.86,4.24,96541.96,4.68,5.16,73161.95,7.91,9.71,112235.77,8.62,11.80,160209.04,-1.93,9.52,159364.95,TRUE
3.37,5.64,86706.69,15.30,20.86,249766.38,0.16,10.37,251752.09,1.62,6.06,121283.33,6.21,6.47,108739.15,-4.20,8.18,130359.53,-1.86,4.24,96541.96,4.68,5.16,73161.95,7.91,9.71,112235.77,8.62,11.80,160209.04,-1.93,9.52,159364.95,2.65,9.25,120127.37,TRUE
15.30,20.86,249766.38,0.16,10.37,251752.09,1.62,6.06,121283.33,6.21,6.47,108739.15,-4.20,8.18,130359.53,-1.86,4.24,96541.96,4.68,5.16,73161.95,7.91,9.71,112235.77,8.62,11.80,160209.04,-1.93,9.52,159364.95,2.65,9.25,120127.37,3.93,5.03,77475.71,TRUE
0.16,10.37,251752.09,1.62,6.06,121283.33,6.21,6.47,108739.15,-4.20,8.18,130359.53,-1.86,4.24,96541.96,4.68,5.16,73161.95,7.91,9.71,112235.77,8.62,11.80,160209.04,-1.93,9.52,159364.95,2.65,9.25,120127.37,3.93,5.03,77475.71,8.84,10.75,171437.67,FALSE
1.62,6.06,121283.33,6.21,6.47,108739.15,-4.20,8.18,130359.53,-1.86,4.24,96541.96,4.68,5.16,73161.95,7.91,9.71,112235.77,8.62,11.80,160209.04,-1.93,9.52,159364.95,2.65,9.25,120127.37,3.93,5.03,77475.71,8.84,10.75,171437.67,-11.86,18.43,341439.50,TRUE
6.21,6.47,108739.15,-4.20,8.18,130359.53,-1.86,4.24,96541.96,4.68,5.16,73161.95,7.91,9.71,112235.77,8.62,11.80,160209.04,-1.93,9.52,159364.95,2.65,9.25,120127.37,3.93,5.03,77475.71,8.84,10.75,171437.67,-11.86,18.43,341439.50,7.09,11.03,155754.01,FALSE
-4.20,8.18,130359.53,-1.86,4.24,96541.96,4.68,5.16,73161.95,7.91,9.71,112235.77,8.62,11.80,160209.04,-1.93,9.52,159364.95,2.65,9.25,120127.37,3.93,5.03,77475.71,8.84,10.75,171437.67,-11.86,18.43,341439.50,7.09,11.03,155754.01,-2.73,8.04,134803.48,TRUE
-1.86,4.24,96541.96,4.68,5.16,73161.95,7.91,9.71,112235.77,8.62,11.80,160209.04,-1.93,9.52,159364.95,2.65,9.25,120127.37,3.93,5.03,77475.71,8.84,10.75,171437.67,-11.86,18.43,341439.50,7.09,11.03,155754.01,-2.73,8.04,134803.48,6.13,8.79,113128.36,TRUE
4.68,5.16,73161.95,7.91,9.71,112235.77,8.62,11.80,160209.04,-1.93,9.52,159364.95,2.65,9.25,120127.37,3.93,5.03,77475.71,8.84,10.75,171437.67,-11.86,18.43,341439.50,7.09,11.03,155754.01,-2.73,8.04,134803.48,6.13,8.79,113128.36,1.08,5.29,110020.24,FALSE
7.91,9.71,112235.77,8.62,11.80,160209.04,-1.93,9.52,159364.95,2.65,9.25,120127.37,3.93,5.03,77475.71,8.84,10.75,171437.67,-11.86,18.43,341439.50,7.09,11.03,155754.01,-2.73,8.04,134803.48,6.13,8.79,113128.36,1.08,5.29,110020.24,-2.91,5.00,112494.92,TRUE
8.62,11.80,160209.04,-1.93,9.52,159364.95,2.65,9.25,120127.37,3.93,5.03,77475.71,8.84,10.75,171437.67,-11.86,18.43,341439.50,7.09,11.03,155754.01,-2.73,8.04,134803.48,6.13,8.79,113128.36,1.08,5.29,110020.24,-2.91,5.00,112494.92,0.18,7.65,133123.67,TRUE
-1.93,9.52,159364.95,2.65,9.25,120127.37,3.93,5.03,77475.71,8.84,10.75,171437.67,-11.86,18.43,341439.50,7.09,11.03,155754.01,-2.73,8.04,134803.48,6.13,8.79,113128.36,1.08,5.29,110020.24,-2.91,5.00,112494.92,0.18,7.65,133123.67,2.47,4.37,86185.50,TRUE
2.65,9.25,120127.37,3.93,5.03,77475.71,8.84,10.75,171437.67,-11.86,18.43,341439.50,7.09,11.03,155754.01,-2.73,8.04,134803.48,6.13,8.79,113128.36,1.08,5.29,110020.24,-2.91,5.00,112494.92,0.18,7.65,133123.67,2.47,4.37,86185.50,13.14,15.57,229419.21,TRUE
3.93,5.03,77475.71,8.84,10.75,171437.67,-11.86,18.43,341439.50,7.09,11.03,155754.01,-2.73,8.04,134803.48,6.13,8.79,113128.36,1.08,5.29,110020.24,-2.91,5.00,112494.92,0.18,7.65,133123.67,2.47,4.37,86185.50,13.14,15.57,229419.21,0.90,7.01,179924.40,TRUE
8.84,10.75,171437.67,-11.86,18.43,341439.50,7.09,11.03,155754.01,-2.73,8.04,134803.48,6.13,8.79,113128.36,1.08,5.29,110020.24,-2.91,5.00,112494.92,0.18,7.65,133123.67,2.47,4.37,86185.50,13.14,15.57,229419.21,0.90,7.01,179924.40,4.29,6.54,128631.19,FALSE
-11.86,18.43,341439.50,7.09,11.03,155754.01,-2.73,8.04,134803.48,6.13,8.79,113128.36,1.08,5.29,110020.24,-2.91,5.00,112494.92,0.18,7.65,133123.67,2.47,4.37,86185.50,13.14,15.57,229419.21,0.90,7.01,179924.40,4.29,6.54,128631.19,-3.08,11.63,166871.16,FALSE
7.09,11.03,155754.01,-2.73,8.04,134803.48,6.13,8.79,113128.36,1.08,5.29,110020.24,-2.91,5.00,112494.92,0.18,7.65,133123.67,2.47,4.37,86185.50,13.14,15.57,229419.21,0.90,7.01,179924.40,4.29,6.54,128631.19,-3.08,11.63,166871.16,-5.26,14.00,284237.06,FALSE
-2.73,8.04,134803.48,6.13,8.79,113128.36,1.08,5.29,110020.24,-2.91,5.00,112494.92,0.18,7.65,133123.67,2.47,4.37,86185.50,13.14,15.57,229419.21,0.90,7.01,179924.40,4.29,6.54,128631.19,-3.08,11.63,166871.16,-5.26,14.00,284237.06,-0.53,7.91,135106.20,TRUE
6.13,8.79,113128.36,1.08,5.29,110020.24,-2.91,5.00,112494.92,0.18,7.65,133123.67,2.47,4.37,86185.50,13.14,15.57,229419.21,0.90,7.01,179924.40,4.29,6.54,128631.19,-3.08,11.63,166871.16,-5.26,14.00,284237.06,-0.53,7.91,135106.20,0.37,7.11,112353.38,FALSE
1.08,5.29,110020.24,-2.91,5.00,112494.92,0.18,7.65,133123.67,2.47,4.37,86185.50,13.14,15.57,229419.21,0.90,7.01,179924.40,4.29,6.54,128631.19,-3.08,11.63,166871.16,-5.26,14.00,284237.06,-0.53,7.91,135106.20,0.37,7.11,112353.38,-3.97,6.93,102019.30,FALSE
-2.91,5.00,112494.92,0.18,7.65,133123.67,2.47,4.37,86185.50,13.14,15.57,229419.21,0.90,7.01,179924.40,4.29,6.54,128631.19,-3.08,11.63,166871.16,-5.26,14.00,284237.06,-0.53,7.91,135106.20,0.37,7.11,112353.38,-3.97,6.93,102019.30,-6.31,11.20,216953.55,TRUE
0.18,7.65,133123.67,2.47,4.37,86185.50,13.14,15.57,229419.21,0.90,7.01,179924.40,4.29,6.54,128631.19,-3.08,11.63,166871.16,-5.26,14.00,284237.06,-0.53,7.91,135106.20,0.37,7.11,112353.38,-3.97,6.93,102019.30,-6.31,11.20,216953.55,1.06,9.00,166801.07,TRUE
2.47,4.37,86185.50,13.14,15.57,229419.21,0.90,7.01,179924.40,4.29,6.54,128631.19,-3.08,11.63,166871.16,-5.26,14.00,284237.06,-0.53,7.91,135106.20,0.37,7.11,112353.38,-3.97,6.93,102019.30,-6.31,11.20,216953.55,1.06,9.00,166801.07,6.50,11.36,136022.39,FALSE
13.14,15.57,229419.21,0.90,7.01,179924.40,4.29,6.54,128631.19,-3.08,11.63,166871.16,-5.26,14.00,284237.06,-0.53,7.91,135106.20,0.37,7.11,112353.38,-3.97,6.93,102019.30,-6.31,11.20,216953.55,1.06,9.00,166801.07,6.50,11.36,136022.39,-0.22,8.44,183466.92,FALSE
0.90,7.01,179924.40,4.29,6.54,128631.19,-3.08,11.63,166871.16,-5.26,14.00,284237.06,-0.53,7.91,135106.20,0.37,7.11,112353.38,-3.97,6.93,102019.30,-6.31,11.20,216953.55,1.06,9.00,166801.07,6.50,11.36,136022.39,-0.22,8.44,183466.92,-3.10,6.47,127191.22,TRUE
4.29,6.54,128631.19,-3.08,11.63,166871.16,-5.26,14.00,284237.06,-0.53,7.91,135106.20,0.37,7.11,112353.38,-3.97,6.93,102019.30,-6.31,11.20,216953.55,1.06,9.00,166801.07,6.50,11.36,136022.39,-0.22,8.44,183466.92,-3.10,6.47,127191.22,0.20,5.84,118902.47,FALSE
-3.08,11.63,166871.16,-5.26,14.00,284237.06,-0.53,7.91,135106.20,0.37,7.11,112353.38,-3.97,6.93,102019.30,-6.31,11.20,216953.55,1.06,9.00,166801.07,6.50,11.36,136022.39,-0.22,8.44,183466.92,-3.10,6.47,127191.22,0.20,5.84,118902.47,-5.54,8.65,106723.38,TRUE
-5.26,14.00,284237.06,-0.53,7.91,135106.20,0.37,7.11,112353.38,-3.97,6.93,102019.30,-6.31,11.20,216953.55,1.06,9.00,166801.07,6.50,11.36,136022.39,-0.22,8.44,183466.92,-3.10,6.47,127191.22,0.20,5.84,118902.47,-5.54,8.65,106723.38,3.74,5.93,106541.66,TRUE
-0.53,7.91,135106.20,0.37,7.11,112353.38,-3.97,6.93,102019.30,-6.31,11.20,216953.55,1.06,9.00,166801.07,6.50,11.36,136022.39,-0.22,8.44,183466.92,-3.10,6.47,127191.22,0.20,5.84,118902.47,-5.54,8.65,106723.38,3.74,5.93,106541.66,0.54,5.20,88828.86,TRUE
0.37,7.11,112353.38,-3.97,6.93,102019.30,-6.31,11.20,216953.55,1.06,9.00,166801.07,6.50,11.36,136022.39,-0.22,8.44,183466.92,-3.10,6.47,127191.22,0.20,5.84,118902.47,-5.54,8.65,106723.38,3.74,5.93,106541.66,0.54,5.20,88828.86,2.75,6.03,86004.74,FALSE
-3.97,6.93,102019.30,-6.31,11.20,216953.55,1.06,9.00,166801.07,6.50,11.36,136022.39,-0.22,8.44,183466.92,-3.10,6.47,127191.22,0.20,5.84,118902.47,-5.54,8.65,106723.38,3.74,5.93,106541.66,0.54,5.20,88828.86,2.75,6.03,86004.74,-2.72,4.72,96085.15,FALSE
-6.31,11.20,216953.55,1.06,9.00,166801.07,6.50,11.36,136022.39,-0.22,8.44,183466.92,-3.10,6.47,127191.22,0.20,5.84,118902.47,-5.54,8.65,106723.38,3.74,5.93,106541.66,0.54,5.20,88828.86,2.75,6.03,86004.74,-2.72,4.72,96085.15,-8.05,9.77,107059.58,FALSE
1.06,9.00,166801.07,6.50,11.36,136022.39,-0.22,8.44,183466.92,-3.10,6.47,127191.22,0.20,5.84,118902.47,-5.54,8.65,106723.38,3.74,5.93,106541.66,0.54,5.20,88828.86,2.75,6.03,86004.74,-2.72,4.72,96085.15,-8.05,9.77,107059.58,-9.94,19.46,257099.77,TRUE
6.50,11.36,136022.39,-0.22,8.44,183466.92,-3.10,6.47,127191.22,0.20,5.84,118902.47,-5.54,8.65,106723.38,3.74,5.93,106541.66,0.54,5.20,88828.86,2.75,6.03,86004.74,-2.72,4.72,96085.15,-8.05,9.77,107059.58,-9.94,19.46,257099.77,4.33,11.29,195854.62,FALSE
-0.22,8.44,183466.92,-3.10,6.47,127191.22,0.20,5.84,118902.47,-5.54,8.65,106723.38,3.74,5.93,106541.66,0.54,5.20,88828.86,2.75,6.03,86004.74,-2.72,4.72,96085.15,-8.05,9.77,107059.58,-9.94,19.46,257099.77,4.33,11.29,195854.62,-2.75,8.57,118076.26,TRUE
-3.10,6.47,127191.22,0.20,5.84,118902.47,-5.54,8.65,106723.38,3.74,5.93,106541.66,0.54,5.20,88828.86,2.75,6.03,86004.74,-2.72,4.72,96085.15,-8.05,9.77,107059.58,-9.94,19.46,257099.77,4.33,11.29,195854.62,-2.75,8.57,118076.26,0.08,5.07,77654.13,FALSE
0.20,5.84,118902.47,-5.54,8.65,106723.38,3.74,5.93,106541.66,0.54,5.20,88828.86,2.75,6.03,86004.74,-2.72,4.72,96085.15,-8.05,9.77,107059.58,-9.94,19.46,257099.77,4.33,11.29,195854.62,-2.75,8.57,118076.26,0.08,5.07,77654.13,-2.67,6.20,97097.27,FALSE
-5.54,8.65,106723.38,3.74,5.93,106541.66,0.54,5.20,88828.86,2.75,6.03,86004.74,-2.72,4.72,96085.15,-8.05,9.77,107059.58,-9.94,19.46,257099.77,4.33,11.29,195854.62,-2.75,8.57,118076.26,0.08,5.07,77654.13,-2.67,6.20,97097.27,-10.39,13.85,153197.83,TRUE
3.74,5.93,106541.66,0.54,5.20,88828.86,2.75,6.03,86004.74,-2.72,4.72,96085.15,-8.05,9.77,107059.58,-9.94,19.46,257099.77,4.33,11.29,195854.62,-2.75,8.57,118076.26,0.08,5.07,77654.13,-2.67,6.20,97097.27,-10.39,13.85,153197.83,10.92,12.44,189082.84,FALSE
0.54,5.20,88828.86,2.75,6.03,86004.74,-2.72,4.72,96085.15,-8.05,9.77,107059.58,-9.94,19.46,257099.77,4.33,11.29,195854.62,-2.75,8.57,118076.26,0.08,5.07,77654.13,-2.67,6.20,97097.27,-10.39,13.85,153197.83,10.92,12.44,189082.84,-1.75,8.25,122132.27,TRUE
2.75,6.03,86004.74,-2.72,4.72,96085.15,-8.05,9.77,107059.58,-9.94,19.46,257099.77,4.33,11.29,195854.62,-2.75,8.57,118076.26,0.08,5.07,77654.13,-2.67,6.20,97097.27,-10.39,13.85,153197.83,10.92,12.44,189082.84,-1.75,8.25,122132.27,3.57,6.10,100101.52,TRUE
-2.72,4.72,96085.15,-8.05,9.77,107059.58,-9.94,19.46,257099.77,4.33,11.29,195854.62,-2.75,8.57,118076.26,0.08,5.07,77654.13,-2.67,6.20,97097.27,-10.39,13.85,153197.83,10.92,12.44,189082.84,-1.75,8.25,122132.27,3.57,6.10,100101.52,0.21,4.48,83840.84,TRUE
-8.05,9.77,107059.58,-9.94,19.46,257099.77,4.33,11.29,195854.62,-2.75,8.57,118076.26,0.08,5.07,77654.13,-2.67,6.20,97097.27,-10.39,13.85,153197.83,10.92,12.44,189082.84,-1.75,8.25,122132.27,3.57,6.10,100101.52,0.21,4.48,83840.84,2.05,4.59,80258.15,TRUE
-9.94,19.46,257099.77,4.33,11.29,195854.62,-2.75,8.57,118076.26,0.08,5.07,77654.13,-2.67,6.20,97097.27,-10.39,13.85,153197.83,10.92,12.44,189082.84,-1.75,8.25,122132.27,3.57,6.10,100101.52,0.21,4.48,83840.84,2.05,4.59,80258.15,4.88,6.56,84123.33,FALSE
4.33,11.29,195854.62,-2.75,8.57,118076.26,0.08,5.07,77654.13,-2.67,6.20,97097.27,-10.39,13.85,153197.83,10.92,12.44,189082.84,-1.75,8.25,122132.27,3.57,6.10,100101.52,0.21,4.48,83840.84,2.05,4.59,80258.15,4.88,6.56,84123.33,-4.62,7.81,96339.45,TRUE
-2.75,8.57,118076.26,0.08,5.07,77654.13,-2.67,6.20,97097.27,-10.39,13.85,153197.83,10.92,12.44,189082.84,-1.75,8.25,122132.27,3.57,6.10,100101.52,0.21,4.48,83840.84,2.05,4.59,80258.15,4.88,6.56,84123.33,-4.62,7.81,96339.45,3.05,7.65,89053.74,FALSE
0.08,5.07,77654.13,-2.67,6.20,97097.27,-10.39,13.85,153197.83,10.92,12.44,189082.84,-1.75,8.25,122132.27,3.57,6.10,100101.52,0.21,4.48,83840.84,2.05,4.59,80258.15,4.88,6.56,84123.33,-4.62,7.81,96339.45,3.05,7.65,89053.74,-0.31,3.36,70152.92,FALSE
-2.67,6.20,97097.27,-10.39,13.85,153197.83,10.92,12.44,189082.84,-1.75,8.25,122132.27,3.57,6.10,100101.52,0.21,4.48,83840.84,2.05,4.59,80258.15,4.88,6.56,84123.33,-4.62,7.81,96339.45,3.05,7.65,89053.74,-0.31,3.36,70152.92,-0.25,3.30,60174.19,FALSE
-10.39,13.85,153197.83,10.92,12.44,189082.84,-1.75,8.25,122132.27,3.57,6.10,100101.52,0.21,4.48,83840.84,2.05,4.59,80258.15,4.88,6.56,84123.33,-4.62,7.81,96339.45,3.05,7.65,89053.74,-0.31,3.36,70152.92,-0.25,3.30,60174.19,-1.08,2.55,49228.01,FALSE
10.92,12.44,189082.84,-1.75,8.25,122132.27,3.57,6.10,100101.52,0.21,4.48,83840.84,2.05,4.59,80258.15,4.88,6.56,84123.33,-4.62,7.81,96339.45,3.05,7.65,89053.74,-0.31,3.36,70152.92,-0.25,3.30,60174.19,-1.08,2.55,49228.01,-1.07,3.04,38908.07,FALSE
-1.75,8.25,122132.27,3.57,6.10,100101.52,0.21,4.48,83840.84,2.05,4.59,80258.15,4.88,6.56,84123.33,-4.62,7.81,96339.45,3.05,7.65,89053.74,-0.31,3.36,70152.92,-0.25,3.30,60174.19,-1.08,2.55,49228.01,-1.07,3.04,38908.07,-11.53,18.31,190350.58,TRUE
