V1,HLV1,V2,HLV2,V3,HLV3,V4,HLV4,V5,HLV5,V6,HLV6,V7,HLV7,V8,HLV8,V9,HLV9,V10,HLV10,V11,HLV11,V12,HLV12,Final
1.567398119,2.040816327,0,2.040816327,-0.771604938,1.564945227,0.155520995,0.622083981,0.310559006,0.936037441,-0.154798762,0.621118012,0,0.466562986,1.240310078,1.397515528,-0.765696784,1.708074534,-1.078582435,1.248049922,1.092043682,1.092043682,0.617283951,1.552795031,FALSE
0,2.040816327,-0.771604938,1.564945227,0.155520995,0.622083981,0.310559006,0.936037441,-0.154798762,0.621118012,0,0.466562986,1.240310078,1.397515528,-0.765696784,1.708074534,-1.078582435,1.248049922,1.092043682,1.092043682,0.617283951,1.552795031,-0.918836141,1.238390093,TRUE
-0.771604938,1.564945227,0.155520995,0.622083981,0.310559006,0.936037441,-0.154798762,0.621118012,0,0.466562986,1.240310078,1.397515528,-0.765696784,1.708074534,-1.078582435,1.248049922,1.092043682,1.092043682,0.617283951,1.552795031,-0.918836141,1.238390093,0.618238022,0.773993808,FALSE
0.155520995,0.622083981,0.310559006,0.936037441,-0.154798762,0.621118012,0,0.466562986,1.240310078,1.397515528,-0.765696784,1.708074534,-1.078582435,1.248049922,1.092043682,1.092043682,0.617283951,1.552795031,-0.918836141,1.238390093,0.618238022,0.773993808,-0.461538462,0.772797527,TRUE
0.310559006,0.936037441,-0.154798762,0.621118012,0,0.466562986,1.240310078,1.397515528,-0.765696784,1.708074534,-1.078582435,1.248049922,1.092043682,1.092043682,0.617283951,1.552795031,-0.918836141,1.238390093,0.618238022,0.773993808,-0.461538462,0.772797527,0,0.931677019,TRUE
-0.154798762,0.621118012,0,0.466562986,1.240310078,1.397515528,-0.765696784,1.708074534,-1.078582435,1.248049922,1.092043682,1.092043682,0.617283951,1.552795031,-0.918836141,1.238390093,0.618238022,0.773993808,-0.461538462,0.772797527,0,0.931677019,0,0.619195046,TRUE
0,0.466562986,1.240310078,1.397515528,-0.765696784,1.708074534,-1.078582435,1.248049922,1.092043682,1.092043682,0.617283951,1.552795031,-0.918836141,1.238390093,0.618238022,0.773993808,-0.461538462,0.772797527,0,0.931677019,0,0.619195046,2.00617284,3.095975232,FALSE
1.240310078,1.397515528,-0.765696784,1.708074534,-1.078582435,1.248049922,1.092043682,1.092043682,0.617283951,1.552795031,-0.918836141,1.238390093,0.618238022,0.773993808,-0.461538462,0.772797527,0,0.931677019,0,0.619195046,2.00617284,3.095975232,-0.604229607,1.531393568,FALSE
-0.765696784,1.708074534,-1.078582435,1.248049922,1.092043682,1.092043682,0.617283951,1.552795031,-0.918836141,1.238390093,0.618238022,0.773993808,-0.461538462,0.772797527,0,0.931677019,0,0.619195046,2.00617284,3.095975232,-0.604229607,1.531393568,-0.608828006,1.226993865,FALSE
-1.078582435,1.248049922,1.092043682,1.092043682,0.617283951,1.552795031,-0.918836141,1.238390093,0.618238022,0.773993808,-0.461538462,0.772797527,0,0.931677019,0,0.619195046,2.00617284,3.095975232,-0.604229607,1.531393568,-0.608828006,1.226993865,-2.143950995,3.481012658,TRUE
1.092043682,1.092043682,0.617283951,1.552795031,-0.918836141,1.238390093,0.618238022,0.773993808,-0.461538462,0.772797527,0,0.931677019,0,0.619195046,2.00617284,3.095975232,-0.604229607,1.531393568,-0.608828006,1.226993865,-2.143950995,3.481012658,0.470219436,1.904761905,FALSE
0.617283951,1.552795031,-0.918836141,1.238390093,0.618238022,0.773993808,-0.461538462,0.772797527,0,0.931677019,0,0.619195046,2.00617284,3.095975232,-0.604229607,1.531393568,-0.608828006,1.226993865,-2.143950995,3.481012658,0.470219436,1.904761905,-0.15625,0.786163522,TRUE
-0.918836141,1.238390093,0.618238022,0.773993808,-0.461538462,0.772797527,0,0.931677019,0,0.619195046,2.00617284,3.095975232,-0.604229607,1.531393568,-0.608828006,1.226993865,-2.143950995,3.481012658,0.470219436,1.904761905,-0.15625,0.786163522,0.625,0.938967136,TRUE
0.618238022,0.773993808,-0.461538462,0.772797527,0,0.931677019,0,0.619195046,2.00617284,3.095975232,-0.604229607,1.531393568,-0.608828006,1.226993865,-2.143950995,3.481012658,0.470219436,1.904761905,-0.15625,0.786163522,0.625,0.938967136,0.155520995,0.78125,FALSE
-0.461538462,0.772797527,0,0.931677019,0,0.619195046,2.00617284,3.095975232,-0.604229607,1.531393568,-0.608828006,1.226993865,-2.143950995,3.481012658,0.470219436,1.904761905,-0.15625,0.786163522,0.625,0.938967136,0.155520995,0.78125,-0.931677019,2.992125984,FALSE
0,0.931677019,0,0.619195046,2.00617284,3.095975232,-0.604229607,1.531393568,-0.608828006,1.226993865,-2.143950995,3.481012658,0.470219436,1.904761905,-0.15625,0.786163522,0.625,0.938967136,0.155520995,0.78125,-0.931677019,2.992125984,-1.251956182,1.904761905,TRUE
0,0.619195046,2.00617284,3.095975232,-0.604229607,1.531393568,-0.608828006,1.226993865,-2.143950995,3.481012658,0.470219436,1.904761905,-0.15625,0.786163522,0.625,0.938967136,0.155520995,0.78125,-0.931677019,2.992125984,-1.251956182,1.904761905,1.428571429,1.746031746,FALSE
2.00617284,3.095975232,-0.604229607,1.531393568,-0.608828006,1.226993865,-2.143950995,3.481012658,0.470219436,1.904761905,-0.15625,0.786163522,0.625,0.938967136,0.155520995,0.78125,-0.931677019,2.992125984,-1.251956182,1.904761905,1.428571429,1.746031746,-0.625,1.257861635,TRUE
-0.604229607,1.531393568,-0.608828006,1.226993865,-2.143950995,3.481012658,0.470219436,1.904761905,-0.15625,0.786163522,0.625,0.938967136,0.155520995,0.78125,-0.931677019,2.992125984,-1.251956182,1.904761905,1.428571429,1.746031746,-0.625,1.257861635,0.628930818,1.100628931,FALSE
-0.608828006,1.226993865,-2.143950995,3.481012658,0.470219436,1.904761905,-0.15625,0.786163522,0.625,0.938967136,0.155520995,0.78125,-0.931677019,2.992125984,-1.251956182,1.904761905,1.428571429,1.746031746,-0.625,1.257861635,0.628930818,1.100628931,-0.15625,0.78369906,TRUE
-2.143950995,3.481012658,0.470219436,1.904761905,-0.15625,0.786163522,0.625,0.938967136,0.155520995,0.78125,-0.931677019,2.992125984,-1.251956182,1.904761905,1.428571429,1.746031746,-0.625,1.257861635,0.628930818,1.100628931,-0.15625,0.78369906,0,0.469483568,TRUE
0.470219436,1.904761905,-0.15625,0.786163522,0.625,0.938967136,0.155520995,0.78125,-0.931677019,2.992125984,-1.251956182,1.904761905,1.428571429,1.746031746,-0.625,1.257861635,0.628930818,1.100628931,-0.15625,0.78369906,0,0.469483568,0.31201248,0.9375,FALSE
-0.15625,0.786163522,0.625,0.938967136,0.155520995,0.78125,-0.931677019,2.992125984,-1.251956182,1.904761905,1.428571429,1.746031746,-0.625,1.257861635,0.628930818,1.100628931,-0.15625,0.78369906,0,0.469483568,0.31201248,0.9375,-0.465838509,1.569858713,TRUE
0.625,0.938967136,0.155520995,0.78125,-0.931677019,2.992125984,-1.251956182,1.904761905,1.428571429,1.746031746,-0.625,1.257861635,0.628930818,1.100628931,-0.15625,0.78369906,0,0.469483568,0.31201248,0.9375,-0.465838509,1.569858713,0.15600624,0.626959248,FALSE
0.155520995,0.78125,-0.931677019,2.992125984,-1.251956182,1.904761905,1.428571429,1.746031746,-0.625,1.257861635,0.628930818,1.100628931,-0.15625,0.78369906,0,0.469483568,0.31201248,0.9375,-0.465838509,1.569858713,0.15600624,0.626959248,-0.624024961,1.25984252,TRUE
-0.931677019,2.992125984,-1.251956182,1.904761905,1.428571429,1.746031746,-0.625,1.257861635,0.628930818,1.100628931,-0.15625,0.78369906,0,0.469483568,0.31201248,0.9375,-0.465838509,1.569858713,0.15600624,0.626959248,-0.624024961,1.25984252,0,0.630914826,FALSE
-1.251956182,1.904761905,1.428571429,1.746031746,-0.625,1.257861635,0.628930818,1.100628931,-0.15625,0.78369906,0,0.469483568,0.31201248,0.9375,-0.465838509,1.569858713,0.15600624,0.626959248,-0.624024961,1.25984252,0,0.630914826,-0.313971743,0.631911532,FALSE
1.428571429,1.746031746,-0.625,1.257861635,0.628930818,1.100628931,-0.15625,0.78369906,0,0.469483568,0.31201248,0.9375,-0.465838509,1.569858713,0.15600624,0.626959248,-0.624024961,1.25984252,0,0.630914826,-0.313971743,0.631911532,-1.102362205,1.926163724,FALSE
-0.625,1.257861635,0.628930818,1.100628931,-0.15625,0.78369906,0,0.469483568,0.31201248,0.9375,-0.465838509,1.569858713,0.15600624,0.626959248,-0.624024961,1.25984252,0,0.630914826,-0.313971743,0.631911532,-1.102362205,1.926163724,-0.79491256,2.11038961,TRUE
0.628930818,1.100628931,-0.15625,0.78369906,0,0.469483568,0.31201248,0.9375,-0.465838509,1.569858713,0.15600624,0.626959248,-0.624024961,1.25984252,0,0.630914826,-0.313971743,0.631911532,-1.102362205,1.926163724,-0.79491256,2.11038961,0,1.453957997,TRUE
-0.15625,0.78369906,0,0.469483568,0.31201248,0.9375,-0.465838509,1.569858713,0.15600624,0.626959248,-0.624024961,1.25984252,0,0.630914826,-0.313971743,0.631911532,-1.102362205,1.926163724,-0.79491256,2.11038961,0,1.453957997,0,0.963081862,TRUE
0,0.469483568,0.31201248,0.9375,-0.465838509,1.569858713,0.15600624,0.626959248,-0.624024961,1.25984252,0,0.630914826,-0.313971743,0.631911532,-1.102362205,1.926163724,-0.79491256,2.11038961,0,1.453957997,0,0.963081862,0.638977636,1.121794872,FALSE
0.31201248,0.9375,-0.465838509,1.569858713,0.15600624,0.626959248,-0.624024961,1.25984252,0,0.630914826,-0.313971743,0.631911532,-1.102362205,1.926163724,-0.79491256,2.11038961,0,1.453957997,0,0.963081862,0.638977636,1.121794872,-1.111111111,1.286173633,TRUE
-0.465838509,1.569858713,0.15600624,0.626959248,-0.624024961,1.25984252,0,0.630914826,-0.313971743,0.631911532,-1.102362205,1.926163724,-0.79491256,2.11038961,0,1.453957997,0,0.963081862,0.638977636,1.121794872,-1.111111111,1.286173633,0.481540931,1.127214171,FALSE
0.15600624,0.626959248,-0.624024961,1.25984252,0,0.630914826,-0.313971743,0.631911532,-1.102362205,1.926163724,-0.79491256,2.11038961,0,1.453957997,0,0.963081862,0.638977636,1.121794872,-1.111111111,1.286173633,0.481540931,1.127214171,-0.16,0.643086817,TRUE
-0.624024961,1.25984252,0,0.630914826,-0.313971743,0.631911532,-1.102362205,1.926163724,-0.79491256,2.11038961,0,1.453957997,0,0.963081862,0.638977636,1.121794872,-1.111111111,1.286173633,0.481540931,1.127214171,-0.16,0.643086817,0.16025641,0.643086817,TRUE
0,0.630914826,-0.313971743,0.631911532,-1.102362205,1.926163724,-0.79491256,2.11038961,0,1.453957997,0,0.963081862,0.638977636,1.121794872,-1.111111111,1.286173633,0.481540931,1.127214171,-0.16,0.643086817,0.16025641,0.643086817,0.479233227,0.801282051,TRUE
-0.313971743,0.631911532,-1.102362205,1.926163724,-0.79491256,2.11038961,0,1.453957997,0,0.963081862,0.638977636,1.121794872,-1.111111111,1.286173633,0.481540931,1.127214171,-0.16,0.643086817,0.16025641,0.643086817,0.479233227,0.801282051,1.112877583,1.916932907,TRUE
-1.102362205,1.926163724,-0.79491256,2.11038961,0,1.453957997,0,0.963081862,0.638977636,1.121794872,-1.111111111,1.286173633,0.481540931,1.127214171,-0.16,0.643086817,0.16025641,0.643086817,0.479233227,0.801282051,1.112877583,1.916932907,1.883830455,3.32278481,TRUE
-0.79491256,2.11038961,0,1.453957997,0,0.963081862,0.638977636,1.121794872,-1.111111111,1.286173633,0.481540931,1.127214171,-0.16,0.643086817,0.16025641,0.643086817,0.479233227,0.801282051,1.112877583,1.916932907,1.883830455,3.32278481,3.543913713,5,FALSE
0,1.453957997,0,0.963081862,0.638977636,1.121794872,-1.111111111,1.286173633,0.481540931,1.127214171,-0.16,0.643086817,0.16025641,0.643086817,0.479233227,0.801282051,1.112877583,1.916932907,1.883830455,3.32278481,3.543913713,5,-1.192250373,3.658536585,TRUE
0,0.963081862,0.638977636,1.121794872,-1.111111111,1.286173633,0.481540931,1.127214171,-0.16,0.643086817,0.16025641,0.643086817,0.479233227,0.801282051,1.112877583,1.916932907,1.883830455,3.32278481,3.543913713,5,-1.192250373,3.658536585,3.318250377,3.770739065,FALSE
0.638977636,1.121794872,-1.111111111,1.286173633,0.481540931,1.127214171,-0.16,0.643086817,0.16025641,0.643086817,0.479233227,0.801282051,1.112877583,1.916932907,1.883830455,3.32278481,3.543913713,5,-1.192250373,3.658536585,3.318250377,3.770739065,-0.875912409,2.827380952,FALSE
-1.111111111,1.286173633,0.481540931,1.127214171,-0.16,0.643086817,0.16025641,0.643086817,0.479233227,0.801282051,1.112877583,1.916932907,1.883830455,3.32278481,3.543913713,5,-1.192250373,3.658536585,3.318250377,3.770739065,-0.875912409,2.827380952,-0.441826215,2.102102102,FALSE
0.481540931,1.127214171,-0.16,0.643086817,0.16025641,0.643086817,0.479233227,0.801282051,1.112877583,1.916932907,1.883830455,3.32278481,3.543913713,5,-1.192250373,3.658536585,3.318250377,3.770739065,-0.875912409,2.827380952,-0.441826215,2.102102102,-0.443786982,2.985074627,FALSE
-0.16,0.643086817,0.16025641,0.643086817,0.479233227,0.801282051,1.112877583,1.916932907,1.883830455,3.32278481,3.543913713,5,-1.192250373,3.658536585,3.318250377,3.770739065,-0.875912409,2.827380952,-0.441826215,2.102102102,-0.443786982,2.985074627,-2.228826152,3.975535168,TRUE
0.16025641,0.643086817,0.479233227,0.801282051,1.112877583,1.916932907,1.883830455,3.32278481,3.543913713,5,-1.192250373,3.658536585,3.318250377,3.770739065,-0.875912409,2.827380952,-0.441826215,2.102102102,-0.443786982,2.985074627,-2.228826152,3.975535168,0.761035008,3.726708075,FALSE
0.479233227,0.801282051,1.112877583,1.916932907,1.883830455,3.32278481,3.543913713,5,-1.192250373,3.658536585,3.318250377,3.770739065,-0.875912409,2.827380952,-0.441826215,2.102102102,-0.443786982,2.985074627,-2.228826152,3.975535168,0.761035008,3.726708075,-0.150829563,1.215805471,TRUE
1.112877583,1.916932907,1.883830455,3.32278481,3.543913713,5,-1.192250373,3.658536585,3.318250377,3.770739065,-0.875912409,2.827380952,-0.441826215,2.102102102,-0.443786982,2.985074627,-2.228826152,3.975535168,0.761035008,3.726708075,-0.150829563,1.215805471,1.057401813,1.815431165,FALSE
1.883830455,3.32278481,3.543913713,5,-1.192250373,3.658536585,3.318250377,3.770739065,-0.875912409,2.827380952,-0.441826215,2.102102102,-0.443786982,2.985074627,-2.228826152,3.975535168,0.761035008,3.726708075,-0.150829563,1.215805471,1.057401813,1.815431165,-0.149476831,0.902255639,TRUE
3.543913713,5,-1.192250373,3.658536585,3.318250377,3.770739065,-0.875912409,2.827380952,-0.441826215,2.102102102,-0.443786982,2.985074627,-2.228826152,3.975535168,0.761035008,3.726708075,-0.150829563,1.215805471,1.057401813,1.815431165,-0.149476831,0.902255639,0.59970015,1.654135338,FALSE
-1.192250373,3.658536585,3.318250377,3.770739065,-0.875912409,2.827380952,-0.441826215,2.102102102,-0.443786982,2.985074627,-2.228826152,3.975535168,0.761035008,3.726708075,-0.150829563,1.215805471,1.057401813,1.815431165,-0.149476831,0.902255639,0.59970015,1.654135338,-1.194029851,2.442748092,TRUE
3.318250377,3.770739065,-0.875912409,2.827380952,-0.441826215,2.102102102,-0.443786982,2.985074627,-2.228826152,3.975535168,0.761035008,3.726708075,-0.150829563,1.215805471,1.057401813,1.815431165,-0.149476831,0.902255639,0.59970015,1.654135338,-1.194029851,2.442748092,1.059001513,1.212121212,TRUE
-0.875912409,2.827380952,-0.441826215,2.102102102,-0.443786982,2.985074627,-2.228826152,3.975535168,0.761035008,3.726708075,-0.150829563,1.215805471,1.057401813,1.815431165,-0.149476831,0.902255639,0.59970015,1.654135338,-1.194029851,2.442748092,1.059001513,1.212121212,0.449775112,1.351351351,FALSE
-0.441826215,2.102102102,-0.443786982,2.985074627,-2.228826152,3.975535168,0.761035008,3.726708075,-0.150829563,1.215805471,1.057401813,1.815431165,-0.149476831,0.902255639,0.59970015,1.654135338,-1.194029851,2.442748092,1.059001513,1.212121212,0.449775112,1.351351351,-0.149476831,1.949025487,TRUE
-0.443786982,2.985074627,-2.228826152,3.975535168,0.761035008,3.726708075,-0.150829563,1.215805471,1.057401813,1.815431165,-0.149476831,0.902255639,0.59970015,1.654135338,-1.194029851,2.442748092,1.059001513,1.212121212,0.449775112,1.351351351,-0.149476831,1.949025487,0.298953662,1.355421687,TRUE
-2.228826152,3.975535168,0.761035008,3.726708075,-0.150829563,1.215805471,1.057401813,1.815431165,-0.149476831,0.902255639,0.59970015,1.654135338,-1.194029851,2.442748092,1.059001513,1.212121212,0.449775112,1.351351351,-0.149476831,1.949025487,0.298953662,1.355421687,0.44709389,1.343283582,FALSE
0.761035008,3.726708075,-0.150829563,1.215805471,1.057401813,1.815431165,-0.149476831,0.902255639,0.59970015,1.654135338,-1.194029851,2.442748092,1.059001513,1.212121212,0.449775112,1.351351351,-0.149476831,1.949025487,0.298953662,1.355421687,0.44709389,1.343283582,-1.481481481,3.157894737,FALSE
-0.150829563,1.215805471,1.057401813,1.815431165,-0.149476831,0.902255639,0.59970015,1.654135338,-1.194029851,2.442748092,1.059001513,1.212121212,0.449775112,1.351351351,-0.149476831,1.949025487,0.298953662,1.355421687,0.44709389,1.343283582,-1.481481481,3.157894737,-3.458646617,5.023547881,FALSE
1.057401813,1.815431165,-0.149476831,0.902255639,0.59970015,1.654135338,-1.194029851,2.442748092,1.059001513,1.212121212,0.449775112,1.351351351,-0.149476831,1.949025487,0.298953662,1.355421687,0.44709389,1.343283582,-1.481481481,3.157894737,-3.458646617,5.023547881,-1.557632399,3.044871795,TRUE
-0.149476831,0.902255639,0.59970015,1.654135338,-1.194029851,2.442748092,1.059001513,1.212121212,0.449775112,1.351351351,-0.149476831,1.949025487,0.298953662,1.355421687,0.44709389,1.343283582,-1.481481481,3.157894737,-3.458646617,5.023547881,-1.557632399,3.044871795,1.263823065,1.907790143,FALSE
0.59970015,1.654135338,-1.194029851,2.442748092,1.059001513,1.212121212,0.449775112,1.351351351,-0.149476831,1.949025487,0.298953662,1.355421687,0.44709389,1.343283582,-1.481481481,3.157894737,-3.458646617,5.023547881,-1.557632399,3.044871795,1.263823065,1.907790143,-1.716068643,1.904761905,FALSE
-1.194029851,2.442748092,1.059001513,1.212121212,0.449775112,1.351351351,-0.149476831,1.949025487,0.298953662,1.355421687,0.44709389,1.343283582,-1.481481481,3.157894737,-3.458646617,5.023547881,-1.557632399,3.044871795,1.263823065,1.907790143,-1.716068643,1.904761905,-0.475435816,1.762820513,FALSE
1.059001513,1.212121212,0.449775112,1.351351351,-0.149476831,1.949025487,0.298953662,1.355421687,0.44709389,1.343283582,-1.481481481,3.157894737,-3.458646617,5.023547881,-1.557632399,3.044871795,1.263823065,1.907790143,-1.716068643,1.904761905,-0.475435816,1.762820513,-3.179650238,4.139072848,FALSE
0.449775112,1.351351351,-0.149476831,1.949025487,0.298953662,1.355421687,0.44709389,1.343283582,-1.481481481,3.157894737,-3.458646617,5.023547881,-1.557632399,3.044871795,1.263823065,1.907790143,-1.716068643,1.904761905,-0.475435816,1.762820513,-3.179650238,4.139072848,-0.492610837,2.479338843,TRUE
-0.149476831,1.949025487,0.298953662,1.355421687,0.44709389,1.343283582,-1.481481481,3.157894737,-3.458646617,5.023547881,-1.557632399,3.044871795,1.263823065,1.907790143,-1.716068643,1.904761905,-0.475435816,1.762820513,-3.179650238,4.139072848,-0.492610837,2.479338843,1.650165017,2.317880795,TRUE
0.298953662,1.355421687,0.44709389,1.343283582,-1.481481481,3.157894737,-3.458646617,5.023547881,-1.557632399,3.044871795,1.263823065,1.907790143,-1.716068643,1.904761905,-0.475435816,1.762820513,-3.179650238,4.139072848,-0.492610837,2.479338843,1.650165017,2.317880795,0.162337662,1.470588235,TRUE
0.44709389,1.343283582,-1.481481481,3.157894737,-3.458646617,5.023547881,-1.557632399,3.044871795,1.263823065,1.907790143,-1.716068643,1.904761905,-0.475435816,1.762820513,-3.179650238,4.139072848,-0.492610837,2.479338843,1.650165017,2.317880795,0.162337662,1.470588235,0.811688312,0.974025974,TRUE
-1.481481481,3.157894737,-3.458646617,5.023547881,-1.557632399,3.044871795,1.263823065,1.907790143,-1.716068643,1.904761905,-0.475435816,1.762820513,-3.179650238,4.139072848,-0.492610837,2.479338843,1.650165017,2.317880795,0.162337662,1.470588235,0.811688312,0.974025974,0.161030596,1.777059774,TRUE
-3.458646617,5.023547881,-1.557632399,3.044871795,1.263823065,1.907790143,-1.716068643,1.904761905,-0.475435816,1.762820513,-3.179650238,4.139072848,-0.492610837,2.479338843,1.650165017,2.317880795,0.162337662,1.470588235,0.811688312,0.974025974,0.161030596,1.777059774,0.160771704,0.806451613,TRUE
-1.557632399,3.044871795,1.263823065,1.907790143,-1.716068643,1.904761905,-0.475435816,1.762820513,-3.179650238,4.139072848,-0.492610837,2.479338843,1.650165017,2.317880795,0.162337662,1.470588235,0.811688312,0.974025974,0.161030596,1.777059774,0.160771704,0.806451613,0,0.967741935,TRUE
1.263823065,1.907790143,-1.716068643,1.904761905,-0.475435816,1.762820513,-3.179650238,4.139072848,-0.492610837,2.479338843,1.650165017,2.317880795,0.162337662,1.470588235,0.811688312,0.974025974,0.161030596,1.777059774,0.160771704,0.806451613,0,0.967741935,0.481540931,1.125401929,TRUE
-1.716068643,1.904761905,-0.475435816,1.762820513,-3.179650238,4.139072848,-0.492610837,2.479338843,1.650165017,2.317880795,0.162337662,1.470588235,0.811688312,0.974025974,0.161030596,1.777059774,0.160771704,0.806451613,0,0.967741935,0.481540931,1.125401929,1.118210863,1.437699681,TRUE
-0.475435816,1.762820513,-3.179650238,4.139072848,-0.492610837,2.479338843,1.650165017,2.317880795,0.162337662,1.470588235,0.811688312,0.974025974,0.161030596,1.777059774,0.160771704,0.806451613,0,0.967741935,0.481540931,1.125401929,1.118210863,1.437699681,0.47318612,1.587301587,TRUE
-3.179650238,4.139072848,-0.492610837,2.479338843,1.650165017,2.317880795,0.162337662,1.470588235,0.811688312,0.974025974,0.161030596,1.777059774,0.160771704,0.806451613,0,0.967741935,0.481540931,1.125401929,1.118210863,1.437699681,0.47318612,1.587301587,0.471698113,1.587301587,FALSE
-0.492610837,2.479338843,1.650165017,2.317880795,0.162337662,1.470588235,0.811688312,0.974025974,0.161030596,1.777059774,0.160771704,0.806451613,0,0.967741935,0.481540931,1.125401929,1.118210863,1.437699681,0.47318612,1.587301587,0.471698113,1.587301587,-0.312989045,1.102362205,FALSE
1.650165017,2.317880795,0.162337662,1.470588235,0.811688312,0.974025974,0.161030596,1.777059774,0.160771704,0.806451613,0,0.967741935,0.481540931,1.125401929,1.118210863,1.437699681,0.47318612,1.587301587,0.471698113,1.587301587,-0.312989045,1.102362205,-1.410658307,3.225806452,FALSE
0.162337662,1.470588235,0.811688312,0.974025974,0.161030596,1.777059774,0.160771704,0.806451613,0,0.967741935,0.481540931,1.125401929,1.118210863,1.437699681,0.47318612,1.587301587,0.471698113,1.587301587,-0.312989045,1.102362205,-1.410658307,3.225806452,-0.476947536,1.605136437,FALSE
0.811688312,0.974025974,0.161030596,1.777059774,0.160771704,0.806451613,0,0.967741935,0.481540931,1.125401929,1.118210863,1.437699681,0.47318612,1.587301587,0.471698113,1.587301587,-0.312989045,1.102362205,-1.410658307,3.225806452,-0.476947536,1.605136437,-2.232854864,2.614379085,TRUE
0.161030596,1.777059774,0.160771704,0.806451613,0,0.967741935,0.481540931,1.125401929,1.118210863,1.437699681,0.47318612,1.587301587,0.471698113,1.587301587,-0.312989045,1.102362205,-1.410658307,3.225806452,-0.476947536,1.605136437,-2.232854864,2.614379085,0.651465798,1.305057096,TRUE
0.160771704,0.806451613,0,0.967741935,0.481540931,1.125401929,1.118210863,1.437699681,0.47318612,1.587301587,0.471698113,1.587301587,-0.312989045,1.102362205,-1.410658307,3.225806452,-0.476947536,1.605136437,-2.232854864,2.614379085,0.651465798,1.305057096,0.484652666,1.468189233,FALSE
0,0.967741935,0.481540931,1.125401929,1.118210863,1.437699681,0.47318612,1.587301587,0.471698113,1.587301587,-0.312989045,1.102362205,-1.410658307,3.225806452,-0.476947536,1.605136437,-2.232854864,2.614379085,0.651465798,1.305057096,0.484652666,1.468189233,-0.321543408,0.64516129,TRUE
0.481540931,1.125401929,1.118210863,1.437699681,0.47318612,1.587301587,0.471698113,1.587301587,-0.312989045,1.102362205,-1.410658307,3.225806452,-0.476947536,1.605136437,-2.232854864,2.614379085,0.651465798,1.305057096,0.484652666,1.468189233,-0.321543408,0.64516129,0.806451613,0.967741935,TRUE
1.118210863,1.437699681,0.47318612,1.587301587,0.471698113,1.587301587,-0.312989045,1.102362205,-1.410658307,3.225806452,-0.476947536,1.605136437,-2.232854864,2.614379085,0.651465798,1.305057096,0.484652666,1.468189233,-0.321543408,0.64516129,0.806451613,0.967741935,0.16,1.602564103,TRUE
0.47318612,1.587301587,0.471698113,1.587301587,-0.312989045,1.102362205,-1.410658307,3.225806452,-0.476947536,1.605136437,-2.232854864,2.614379085,0.651465798,1.305057096,0.484652666,1.468189233,-0.321543408,0.64516129,0.806451613,0.967741935,0.16,1.602564103,0.479233227,1.93236715,TRUE
0.471698113,1.587301587,-0.312989045,1.102362205,-1.410658307,3.225806452,-0.476947536,1.605136437,-2.232854864,2.614379085,0.651465798,1.305057096,0.484652666,1.468189233,-0.321543408,0.64516129,0.806451613,0.967741935,0.16,1.602564103,0.479233227,1.93236715,0.476947536,1.282051282,FALSE
-0.312989045,1.102362205,-1.410658307,3.225806452,-0.476947536,1.605136437,-2.232854864,2.614379085,0.651465798,1.305057096,0.484652666,1.468189233,-0.321543408,0.64516129,0.806451613,0.967741935,0.16,1.602564103,0.479233227,1.93236715,0.476947536,1.282051282,-0.791139241,0.958466454,TRUE
-1.410658307,3.225806452,-0.476947536,1.605136437,-2.232854864,2.614379085,0.651465798,1.305057096,0.484652666,1.468189233,-0.321543408,0.64516129,0.806451613,0.967741935,0.16,1.602564103,0.479233227,1.93236715,0.476947536,1.282051282,-0.791139241,0.958466454,0.797448166,1.442307692,FALSE
-0.476947536,1.605136437,-2.232854864,2.614379085,0.651465798,1.305057096,0.484652666,1.468189233,-0.321543408,0.64516129,0.806451613,0.967741935,0.16,1.602564103,0.479233227,1.93236715,0.476947536,1.282051282,-0.791139241,0.958466454,0.797448166,1.442307692,-1.105845182,2.090032154,TRUE
-2.232854864,2.614379085,0.651465798,1.305057096,0.484652666,1.468189233,-0.321543408,0.64516129,0.806451613,0.967741935,0.16,1.602564103,0.479233227,1.93236715,0.476947536,1.282051282,-0.791139241,0.958466454,0.797448166,1.442307692,-1.105845182,2.090032154,0,0.964630225,FALSE
0.651465798,1.305057096,0.484652666,1.468189233,-0.321543408,0.64516129,0.806451613,0.967741935,0.16,1.602564103,0.479233227,1.93236715,0.476947536,1.282051282,-0.791139241,0.958466454,0.797448166,1.442307692,-1.105845182,2.090032154,0,0.964630225,-0.32,0.963081862,TRUE
0.484652666,1.468189233,-0.321543408,0.64516129,0.806451613,0.967741935,0.16,1.602564103,0.479233227,1.93236715,0.476947536,1.282051282,-0.791139241,0.958466454,0.797448166,1.442307692,-1.105845182,2.090032154,0,0.964630225,-0.32,0.963081862,0.321027287,0.644122383,FALSE
-0.321543408,0.64516129,0.806451613,0.967741935,0.16,1.602564103,0.479233227,1.93236715,0.476947536,1.282051282,-0.791139241,0.958466454,0.797448166,1.442307692,-1.105845182,2.090032154,0,0.964630225,-0.32,0.963081862,0.321027287,0.644122383,-1.121794872,2.120717781,TRUE
